Store,Date,Weekly_Sales,Promotion
30,2015-12-10,480043.82407446916,FALSE
31,2015-12-10,1652684.9774990282,TRUE
32,2015-12-10,1542524.611137532,TRUE
33,2015-12-10,283401.993301028,FALSE
34,2015-12-10,1216999.7131418965,TRUE
35,2015-12-10,1241547.9605818465,TRUE
36,2015-12-10,453067.8623799167,TRUE
37,2015-12-10,572523.9000438061,FALSE
38,2015-12-10,398661.1968454424,FALSE
39,2015-12-10,1826141.2417456235,TRUE
40,2015-12-10,1244499.6071348598,TRUE
41,2015-12-10,1607017.046212788,TRUE
42,2015-12-10,655363.6194824956,TRUE
43,2015-12-10,670487.0996514367,FALSE
44,2015-12-10,311628.14871264255,FALSE
45,2015-12-10,1122592.1347980867,TRUE
1,2015-12-17,2117853.6130350074,TRUE
2,2015-12-17,2922121.183926681,TRUE
3,2015-12-17,557910.7224522899,TRUE
4,2015-12-17,3068711.1178170405,TRUE
5,2015-12-17,411916.81166887557,TRUE
6,2015-12-17,2340984.5993550164,TRUE
7,2015-12-17,802315.4969413228,TRUE
8,2015-12-17,1366980.9948799538,TRUE
9,2015-12-17,767434.1514821571,TRUE
10,2015-12-17,3148887.598734624,TRUE
11,2015-12-17,2065144.8053155832,TRUE
12,2015-12-17,1451005.704884037,TRUE
13,2015-12-17,3104089.785700285,TRUE
14,2015-12-17,3094250.627873645,TRUE
15,2015-12-17,1101829.276375243,TRUE
16,2015-12-17,726454.0602541487,TRUE
17,2015-12-17,1175238.5168274734,TRUE
18,2015-12-17,1778953.7701607987,TRUE
19,2015-12-17,2141296.85632475,TRUE
20,2015-12-17,3157339.056094599,TRUE
21,2015-12-17,1285199.6227158532,TRUE
22,2015-12-17,1710919.713124296,TRUE
23,2015-12-17,2507077.398439356,TRUE
24,2015-12-17,1863056.0475005836,TRUE
25,2015-12-17,1173374.0449129092,TRUE
26,2015-12-17,1340364.1544944698,TRUE
27,2015-12-17,2631979.041610641,TRUE
28,2015-12-17,1691612.5805791835,TRUE
29,2015-12-17,952555.3849959675,TRUE
30,2015-12-17,498747.3066925938,FALSE
31,2015-12-17,1920331.371722413,TRUE
32,2015-12-17,1744622.317306737,TRUE
33,2015-12-17,267526.9633732661,FALSE
34,2015-12-17,1374337.437992038,TRUE
35,2015-12-17,1472712.5194802778,TRUE
36,2015-12-17,459417.5764458627,TRUE
37,2015-12-17,598369.6252451919,FALSE
38,2015-12-17,374555.4281618071,FALSE
39,2015-12-17,2063130.3728718474,TRUE
40,2015-12-17,1320454.8727476054,TRUE
41,2015-12-17,1823162.4141467328,TRUE
42,2015-12-17,601920.3411533908,FALSE
43,2015-12-17,689618.8265350187,FALSE
44,2015-12-17,312068.36518166127,FALSE
45,2015-12-17,1258014.1194603741,TRUE
1,2015-12-24,2674370.9905018355,TRUE
2,2015-12-24,3848136.892692952,TRUE
3,2015-12-24,678675.4485191163,TRUE
4,2015-12-24,3949722.2270507924,TRUE
5,2015-12-24,521905.479384163,TRUE
6,2015-12-24,3054732.019036587,TRUE
7,2015-12-24,1170481.5538128524,TRUE
8,2015-12-24,1692953.6801674399,TRUE
9,2015-12-24,978100.528371928,TRUE
10,2015-12-24,4198735.437553858,TRUE
11,2015-12-24,2582888.5272328006,TRUE
12,2015-12-24,1980341.218914055,TRUE
13,2015-12-24,4027210.953868602,TRUE
14,2015-12-24,4276715.763880854,TRUE
15,2015-12-24,1532440.0063387246,TRUE
16,2015-12-24,1125242.314769752,TRUE
17,2015-12-24,1466260.957688246,TRUE
18,2015-12-24,2270694.885092266,TRUE
19,2015-12-24,2999441.7623214144,TRUE
20,2015-12-24,4218479.762718633,TRUE
21,2015-12-24,1777640.1540033557,TRUE
22,2015-12-24,2197828.9519732087,TRUE
23,2015-12-24,3062237.795509088,TRUE
24,2015-12-24,2672204.5144327045,TRUE
25,2015-12-24,1450765.8576328983,TRUE
26,2015-12-24,1762772.54748714,TRUE
27,2015-12-24,3447369.7863610345,TRUE
28,2015-12-24,2269036.516509916,TRUE
29,2015-12-24,1266574.9057737305,TRUE
30,2015-12-24,581648.4886693038,TRUE
31,2015-12-24,2317100.6916185725,TRUE
32,2015-12-24,2182976.363908794,TRUE
33,2015-12-24,279142.5095026742,FALSE
34,2015-12-24,1815147.6118332015,TRUE
35,2015-12-24,1992645.653923963,TRUE
36,2015-12-24,472721.2704740558,TRUE
37,2015-12-24,645994.9278178768,TRUE
38,2015-12-24,413378.9324280228,FALSE
39,2015-12-24,2794808.726458861,TRUE
40,2015-12-24,1846596.6866833859,TRUE
41,2015-12-24,2491894.594825828,TRUE
42,2015-12-24,621653.3324828021,FALSE
43,2015-12-24,735397.5091037818,FALSE
44,2015-12-24,408889.65847749956,TRUE
45,2015-12-24,1884711.5798516355,TRUE
1,2016-01-07,1618019.5460833206,FALSE
2,2016-01-07,1968918.7959635146,FALSE
3,2016-01-07,423609.19717025146,FALSE
4,2016-01-07,2085869.5072393317,FALSE
5,2016-01-07,320692.9547164286,FALSE
6,2016-01-07,1512419.3349411401,FALSE
7,2016-01-07,740466.7237624537,TRUE
8,2016-01-07,977784.3457237142,FALSE
9,2016-01-07,549872.1997204775,FALSE
10,2016-01-07,1919931.439646481,FALSE
11,2016-01-07,1320308.3168488196,FALSE
12,2016-01-07,1019272.6900312506,FALSE
13,2016-01-07,1953792.381540754,FALSE
14,2016-01-07,2088411.590196242,FALSE
15,2016-01-07,570769.22745919,FALSE
16,2016-01-07,642339.4747275409,TRUE
17,2016-01-07,1212979.247835969,TRUE
18,2016-01-07,1045983.4265389584,FALSE
19,2016-01-07,1371008.8070198721,FALSE
20,2016-01-07,2064091.8337731827,FALSE
21,2016-01-07,704615.2042360306,FALSE
22,2016-01-07,978780.5024965488,FALSE
23,2016-01-07,1256616.014712037,FALSE
24,2016-01-07,1320012.9539633938,FALSE
25,2016-01-07,625818.8081645113,FALSE
26,2016-01-07,1050674.7720225549,FALSE
27,2016-01-07,1756251.123575543,FALSE
28,2016-01-07,1571172.4927393256,TRUE
29,2016-01-07,510641.0021649828,FALSE
30,2016-01-07,505181.3077594769,FALSE
31,2016-01-07,1469352.0932921057,FALSE
32,2016-01-07,1171927.7265665075,FALSE
33,2016-01-07,273209.0674986245,FALSE
34,2016-01-07,1008674.3220274221,FALSE
35,2016-01-07,727168.2934720285,FALSE
36,2016-01-07,430797.57025535434,FALSE
37,2016-01-07,607529.4361159656,FALSE
38,2016-01-07,432684.329059616,FALSE
39,2016-01-07,1371343.8159301872,FALSE
40,2016-01-07,1001543.9172544173,FALSE
41,2016-01-07,1291963.7497363137,FALSE
42,2016-01-07,664068.3970224063,TRUE
43,2016-01-07,685178.0685674957,FALSE
44,2016-01-07,322902.73902800214,FALSE
45,2016-01-07,761846.9178304817,FALSE
1,2016-01-14,1557858.0248478719,FALSE
2,2016-01-14,1953399.4939138773,FALSE
3,2016-01-14,426767.17104432033,FALSE
4,2016-01-14,2089258.6711958274,FALSE
5,2016-01-14,291898.5732130593,FALSE
6,2016-01-14,1462865.0180693043,FALSE
7,2016-01-14,613040.547159965,FALSE
8,2016-01-14,906759.0857048454,FALSE
9,2016-01-14,513031.53427194885,FALSE
10,2016-01-14,1916004.5680778418,FALSE
11,2016-01-14,1337717.110366581,FALSE
12,2016-01-14,909407.9105440214,FALSE
13,2016-01-14,1884100.403899584,FALSE
14,2016-01-14,1902892.6084977011,FALSE
15,2016-01-14,536928.3549650868,FALSE
16,2016-01-14,526783.2171819496,FALSE
17,2016-01-14,849489.2828079512,FALSE
18,2016-01-14,870392.9518158047,FALSE
19,2016-01-14,1322883.169373195,FALSE
20,2016-01-14,2110361.2758929776,FALSE
21,2016-01-14,728847.5154154921,FALSE
22,2016-01-14,904394.7266939715,FALSE
23,2016-01-14,1138710.1030229956,FALSE
24,2016-01-14,1307803.8710031772,FALSE
25,2016-01-14,641012.1952507856,FALSE
26,2016-01-14,909756.7619647217,FALSE
27,2016-01-14,1716100.1606414993,FALSE
28,2016-01-14,1230019.7253027316,FALSE
29,2016-01-14,478110.07241132733,FALSE
30,2016-01-14,521231.79934597935,TRUE
31,2016-01-14,1512742.5844372932,FALSE
32,2016-01-14,1151533.9233578385,FALSE
33,2016-01-14,290656.5998864686,FALSE
34,2016-01-14,1006393.432458215,FALSE
35,2016-01-14,770152.9056375504,FALSE
36,2016-01-14,459734.55425446265,TRUE
37,2016-01-14,588661.6016856232,FALSE
38,2016-01-14,398855.57436182094,FALSE
39,2016-01-14,1336316.7433309478,FALSE
40,2016-01-14,863830.4595501771,FALSE
41,2016-01-14,1178863.5298342926,FALSE
42,2016-01-14,687532.7960581987,TRUE
43,2016-01-14,688698.5683810189,FALSE
44,2016-01-14,327986.14337976294,FALSE
45,2016-01-14,732464.7336106382,FALSE
1,2016-01-21,1486620.0090282054,FALSE
2,2016-01-21,1961453.3710807527,FALSE
3,2016-01-21,392962.3271553215,FALSE
4,2016-01-21,2112655.9631748013,FALSE
5,2016-01-21,308335.5799439069,FALSE
6,2016-01-21,1412533.1911319548,FALSE
7,2016-01-21,584095.09638266,FALSE
8,2016-01-21,921342.5175782526,FALSE
9,2016-01-21,508478.96107490733,FALSE
10,2016-01-21,1878769.3238866853,FALSE
11,2016-01-21,1330243.0619134335,FALSE
12,2016-01-21,898313.4072569729,FALSE
13,2016-01-21,1982499.8889720705,FALSE
14,2016-01-21,1952274.2747707532,FALSE
15,2016-01-21,545761.1645266176,FALSE
16,2016-01-21,518408.8791799939,FALSE
17,2016-01-21,846458.7249861893,FALSE
18,2016-01-21,998036.655181408,FALSE
19,2016-01-21,1358456.304368354,FALSE
20,2016-01-21,1995522.9249822614,FALSE
21,2016-01-21,743577.6935782003,FALSE
22,2016-01-21,957553.4383997956,FALSE
23,2016-01-21,1243928.8163708735,FALSE
24,2016-01-21,1239969.0632403486,FALSE
25,2016-01-21,636233.1021386558,FALSE
26,2016-01-21,906968.0112964587,FALSE
27,2016-01-21,1698988.8467037126,FALSE
28,2016-01-21,1209169.1640491225,FALSE
29,2016-01-21,498525.412147076,FALSE
30,2016-01-21,491804.0333969553,FALSE
31,2016-01-21,1505392.1890239206,FALSE
32,2016-01-21,1207690.6137084744,FALSE
33,2016-01-21,274225.5512587964,FALSE
34,2016-01-21,997898.7228530076,FALSE
35,2016-01-21,739053.4997673366,FALSE
36,2016-01-21,447071.70350033586,TRUE
37,2016-01-21,589635.8635492321,FALSE
38,2016-01-21,382010.818344484,FALSE
39,2016-01-21,1392505.856066345,FALSE
40,2016-01-21,855653.8924955437,FALSE
41,2016-01-21,1218528.1905952443,FALSE
42,2016-01-21,597394.613018965,FALSE
43,2016-01-21,673091.8322872259,FALSE
44,2016-01-21,309281.3280280333,FALSE
45,2016-01-21,721563.6222890669,FALSE
1,2016-01-28,1474853.7520070074,FALSE
2,2016-01-28,1898721.6898871511,FALSE
3,2016-01-28,408629.83142172743,FALSE
4,2016-01-28,2031848.5280904903,FALSE
5,2016-01-28,312563.4253184436,FALSE
6,2016-01-28,1441407.0550756177,FALSE
7,2016-01-28,574948.1872691384,FALSE
8,2016-01-28,876083.8139048534,FALSE
9,2016-01-28,519162.9936110463,FALSE
10,2016-01-28,1921565.6062345407,FALSE
11,2016-01-28,1232407.5359452772,FALSE
12,2016-01-28,977844.6323203186,FALSE
13,2016-01-28,1829611.5456598378,FALSE
14,2016-01-28,1807274.5496583711,FALSE
15,2016-01-28,538827.1083717939,FALSE
16,2016-01-28,502174.01117887173,FALSE
17,2016-01-28,824654.88962339,FALSE
18,2016-01-28,951438.3526449886,FALSE
19,2016-01-28,1438216.0988446847,FALSE
20,2016-01-28,1972789.1999452917,FALSE
21,2016-01-28,727827.4254349773,FALSE
22,2016-01-28,895248.8479291194,FALSE
23,2016-01-28,1213636.0615144116,FALSE
24,2016-01-28,1262089.0252541513,FALSE
25,2016-01-28,672469.0313143169,FALSE
26,2016-01-28,915537.7459640203,FALSE
27,2016-01-28,1591565.646380355,FALSE
28,2016-01-28,1263139.9248997709,FALSE
29,2016-01-28,459655.30700245214,FALSE
30,2016-01-28,477083.9571309845,FALSE
31,2016-01-28,1405480.3424952095,FALSE
32,2016-01-28,1127576.4576859504,FALSE
33,2016-01-28,258881.71086789964,FALSE
34,2016-01-28,937077.1960981293,FALSE
35,2016-01-28,709249.2197757262,FALSE
36,2016-01-28,416814.24928524427,FALSE
37,2016-01-28,575284.3833203118,FALSE
38,2016-01-28,400444.0696251635,FALSE
39,2016-01-28,1297677.6042799097,FALSE
40,2016-01-28,868976.3903869541,FALSE
41,2016-01-28,1149555.4523225545,FALSE
42,2016-01-28,558943.7589878251,FALSE
43,2016-01-28,630033.8749756586,FALSE
44,2016-01-28,309117.3681962874,FALSE
45,2016-01-28,691238.0530673716,FALSE
1,2016-02-04,1799335.4891714859,FALSE
2,2016-02-04,2160760.131491051,FALSE
3,2016-02-04,491114.04697113356,TRUE
4,2016-02-04,2373258.1323318267,FALSE
5,2016-02-04,369148.39353286324,FALSE
6,2016-02-04,1696714.5424064365,FALSE
7,2016-02-04,624959.967750764,FALSE
8,2016-02-04,1057893.4507978698,FALSE
9,2016-02-04,609935.367455763,FALSE
10,2016-02-04,2204101.6138777877,FALSE
11,2016-02-04,1593172.2063437393,FALSE
12,2016-02-04,1171537.9859828493,FALSE
13,2016-02-04,2069865.8517195205,FALSE
14,2016-02-04,2235287.5354379085,FALSE
15,2016-02-04,623305.8997541651,FALSE
16,2016-02-04,536747.9879507243,FALSE
17,2016-02-04,914549.8543794254,FALSE
18,2016-02-04,1182483.2791033438,FALSE
19,2016-02-04,1534953.093940144,FALSE
20,2016-02-04,2633149.058522002,TRUE
21,2016-02-04,667731.1633484069,FALSE
22,2016-02-04,1059535.5129925811,FALSE
23,2016-02-04,1298506.463787265,FALSE
24,2016-02-04,1372135.526888232,FALSE
25,2016-02-04,716574.4052450235,FALSE
26,2016-02-04,1021172.9889609619,FALSE
27,2016-02-04,1823382.0464049545,FALSE
28,2016-02-04,1752597.6863847778,TRUE
29,2016-02-04,564593.9895010833,FALSE
30,2016-02-04,549860.0707247275,TRUE
31,2016-02-04,1616310.7128150526,FALSE
32,2016-02-04,1198853.0107857422,FALSE
33,2016-02-04,262311.12561915594,FALSE
34,2016-02-04,1088510.5862941328,FALSE
35,2016-02-04,837244.5856219867,FALSE
36,2016-02-04,467601.00875847833,TRUE
37,2016-02-04,653862.827049918,TRUE
38,2016-02-04,450600.322909352,FALSE
39,2016-02-04,1504951.8381615973,FALSE
40,2016-02-04,1012722.5955479825,FALSE
41,2016-02-04,1320885.1553115177,FALSE
42,2016-02-04,657279.7544232784,TRUE
43,2016-02-04,729668.0313385132,FALSE
44,2016-02-04,329211.0487566555,FALSE
45,2016-02-04,850533.0372095371,FALSE
1,2016-02-18,1889169.797749329,TRUE
2,2016-02-18,2330474.89733397,TRUE
3,2016-02-18,484691.80531841255,TRUE
4,2016-02-18,2594345.7804481448,TRUE
5,2016-02-18,399397.4257675263,TRUE
6,2016-02-18,1760683.9299392041,FALSE
7,2016-02-18,641042.0305644312,FALSE
8,2016-02-18,1192862.2500372338,TRUE
9,2016-02-18,684269.737819289,TRUE
10,2016-02-18,2359649.1415131013,TRUE
11,2016-02-18,1741230.062304233,TRUE
12,2016-02-18,1263840.3492055917,TRUE
13,2016-02-18,2243786.4784322144,FALSE
14,2016-02-18,2261202.8203739235,FALSE
15,2016-02-18,727956.4542069406,FALSE
16,2016-02-18,550093.9598726906,FALSE
17,2016-02-18,964230.4225615938,FALSE
18,2016-02-18,1226404.500608272,FALSE
19,2016-02-18,1632061.272143769,FALSE
20,2016-02-18,2529524.1713718865,TRUE
21,2016-02-18,990816.7892652348,TRUE
22,2016-02-18,1093026.1901329372,FALSE
23,2016-02-18,1534291.7220887833,FALSE
24,2016-02-18,1523292.2460676064,FALSE
25,2016-02-18,710758.0646071442,FALSE
26,2016-02-18,1099760.5938341725,FALSE
27,2016-02-18,1914393.6403320546,FALSE
28,2016-02-18,1696523.7599109588,TRUE
29,2016-02-18,607602.4452787492,FALSE
30,2016-02-18,467095.7011322119,FALSE
31,2016-02-18,1723665.7085362698,TRUE
32,2016-02-18,1325485.97570495,FALSE
33,2016-02-18,282617.47238478507,FALSE
34,2016-02-18,1190085.5275697424,TRUE
35,2016-02-18,969094.3066495534,FALSE
36,2016-02-18,478412.1997597568,TRUE
37,2016-02-18,601231.6202645217,FALSE
38,2016-02-18,408339.16110252443,FALSE
39,2016-02-18,1495387.290654248,FALSE
40,2016-02-18,1084883.7365788158,FALSE
41,2016-02-18,1347740.454217325,FALSE
42,2016-02-18,623232.2634226262,FALSE
43,2016-02-18,701788.1402764833,FALSE
44,2016-02-18,314464.38501523633,FALSE
45,2016-02-18,898479.0582044696,FALSE
1,2016-02-25,1631535.0327602942,FALSE
2,2016-02-25,2053430.1105256255,FALSE
3,2016-02-25,444854.3707648144,FALSE
4,2016-02-25,2327350.1074067224,FALSE
5,2016-02-25,330002.19974259747,FALSE
6,2016-02-25,1593233.1089096568,FALSE
7,2016-02-25,612263.2386844083,FALSE
8,2016-02-25,1027344.0271282963,FALSE
9,2016-02-25,574651.4356528973,FALSE
10,2016-02-25,2204046.5126228565,FALSE
11,2016-02-25,1482805.411866209,FALSE
12,2016-02-25,1171689.794419961,FALSE
13,2016-02-25,2051663.812920152,FALSE
14,2016-02-25,2100689.292137955,FALSE
15,2016-02-25,613241.2299622229,FALSE
16,2016-02-25,532199.3233589614,FALSE
17,2016-02-25,859284.5052233925,FALSE
18,2016-02-25,1126645.1792809644,FALSE
19,2016-02-25,1452185.1405261694,FALSE
20,2016-02-25,2171133.379510049,FALSE
21,2016-02-25,860468.6446311898,FALSE
22,2016-02-25,1020544.0394943625,FALSE
23,2016-02-25,1351679.9251582809,FALSE
24,2016-02-25,1383266.9771346338,FALSE
25,2016-02-25,639282.452624193,FALSE
26,2016-02-25,1019483.4635308037,FALSE
27,2016-02-25,1891513.762576213,FALSE
28,2016-02-25,1469139.3486907503,FALSE
29,2016-02-25,541672.3826241294,FALSE
30,2016-02-25,484586.38497030985,FALSE
31,2016-02-25,1529483.4096323212,FALSE
32,2016-02-25,1181266.3813275236,FALSE
33,2016-02-25,272035.8027490667,FALSE
34,2016-02-25,1067678.0337433547,FALSE
35,2016-02-25,942017.8411619621,FALSE
36,2016-02-25,425891.75545632537,FALSE
37,2016-02-25,576500.4523374197,FALSE
38,2016-02-25,396720.4567304556,FALSE
39,2016-02-25,1389762.4967367477,FALSE
40,2016-02-25,995483.9887517517,FALSE
41,2016-02-25,1231619.364010923,FALSE
42,2016-02-25,590103.1714685919,FALSE
43,2016-02-25,663387.762130704,FALSE
44,2016-02-25,312943.69117411977,FALSE
45,2016-02-25,821721.8565430791,FALSE
1,2016-03-04,1832523.7253790344,TRUE
2,2016-03-04,2219290.1516056503,FALSE
3,2016-03-04,489510.26446938014,TRUE
4,2016-03-04,2355753.079609567,FALSE
5,2016-03-04,368499.3410677677,FALSE
6,2016-03-04,1682848.3116030546,FALSE
7,2016-03-04,617513.0331468417,FALSE
8,2016-03-04,1047446.2192646293,FALSE
9,2016-03-04,607027.880302789,FALSE
10,2016-03-04,2192854.327802168,FALSE
11,2016-03-04,1567313.747376732,FALSE
12,2016-03-04,1215417.444768339,TRUE
13,2016-03-04,2122250.2340013753,FALSE
14,2016-03-04,2286047.5954412734,FALSE
15,2016-03-04,642147.4378945527,FALSE
16,2016-03-04,542981.5078053067,FALSE
17,2016-03-04,914029.3939080529,FALSE
18,2016-03-04,1190848.5679561158,FALSE
19,2016-03-04,1605517.7881037726,FALSE
20,2016-03-04,2400515.9727835655,FALSE
21,2016-03-04,891786.6188126298,TRUE
22,2016-03-04,1116979.8815928511,FALSE
23,2016-03-04,1457254.9151569442,FALSE
24,2016-03-04,1508558.7192717227,FALSE
25,2016-03-04,717785.8824908872,FALSE
26,2016-03-04,1059067.5891039083,FALSE
27,2016-03-04,1854773.948103427,FALSE
28,2016-03-04,1930489.1648750769,TRUE
29,2016-03-04,600325.563003053,FALSE
30,2016-03-04,496510.13974518556,FALSE
31,2016-03-04,1582168.9001133782,FALSE
32,2016-03-04,1239607.5788490057,FALSE
33,2016-03-04,274874.40213393496,FALSE
34,2016-03-04,1079526.326677636,FALSE
35,2016-03-04,952454.914801255,FALSE
36,2016-03-04,450866.95922589605,TRUE
37,2016-03-04,590851.4845886576,FALSE
38,2016-03-04,454058.3410356273,TRUE
39,2016-03-04,1474278.235078472,FALSE
40,2016-03-04,1094264.5796380688,FALSE
41,2016-03-04,1376700.0386905088,FALSE
42,2016-03-04,639352.6731259039,FALSE
43,2016-03-04,690272.2915802856,FALSE
44,2016-03-04,329246.28220137354,FALSE
45,2016-03-04,853263.4947818823,FALSE
1,2016-03-11,1739487.966693049,FALSE
2,2016-03-11,2104495.34412566,FALSE
3,2016-03-11,453301.11315968254,FALSE
4,2016-03-11,2284482.80939677,FALSE
5,2016-03-11,328253.5188594829,FALSE
6,2016-03-11,1673753.6926845072,FALSE
7,2016-03-11,626008.3027241521,FALSE
8,2016-03-11,1008383.5285143565,FALSE
9,2016-03-11,579888.6307430143,FALSE
10,2016-03-11,2165377.571856499,FALSE
11,2016-03-11,1472230.842676756,FALSE
12,2016-03-11,1117337.6701683146,FALSE
13,2016-03-11,2074621.1348178326,FALSE
14,2016-03-11,2162729.4861804987,FALSE
15,2016-03-11,601449.5502075506,FALSE
16,2016-03-11,512379.34596307675,FALSE
17,2016-03-11,873111.1459990952,FALSE
18,2016-03-11,1122984.0144751782,FALSE
19,2016-03-11,1513549.0786588562,FALSE
20,2016-03-11,2229733.6201263587,FALSE
21,2016-03-11,855054.8903370104,FALSE
22,2016-03-11,1057884.9952191152,FALSE
23,2016-03-11,1167030.6361328426,FALSE
24,2016-03-11,1403535.0218084205,FALSE
25,2016-03-11,671774.3299233883,FALSE
26,2016-03-11,1060155.4805066492,FALSE
27,2016-03-11,1806760.9320460968,FALSE
28,2016-03-11,1546459.6694983165,FALSE
29,2016-03-11,552614.5734991736,FALSE
30,2016-03-11,491128.9198301881,FALSE
31,2016-03-11,1574163.2589434516,FALSE
32,2016-03-11,1233571.7403462094,FALSE
33,2016-03-11,303416.89698595204,FALSE
34,2016-03-11,1057173.203479604,FALSE
35,2016-03-11,930227.2141548434,FALSE
36,2016-03-11,456384.8571317833,TRUE
37,2016-03-11,566255.4379299992,FALSE
38,2016-03-11,400824.87305405847,FALSE
39,2016-03-11,1437691.2033942568,FALSE
40,2016-03-11,963438.2524264244,FALSE
41,2016-03-11,1298115.6816554952,FALSE
42,2016-03-11,680136.0237552593,TRUE
43,2016-03-11,704474.8640275875,FALSE
44,2016-03-11,318619.8035979765,FALSE
45,2016-03-11,799656.6598009458,FALSE
1,2016-03-18,1765948.2500779883,FALSE
2,2016-03-18,2130758.427734822,FALSE
3,2016-03-18,439140.77380838565,FALSE
4,2016-03-18,2370334.3387912144,FALSE
5,2016-03-18,349621.5727323187,FALSE
6,2016-03-18,1887526.4924165488,TRUE
7,2016-03-18,711181.0227359498,TRUE
8,2016-03-18,1006033.7175787174,FALSE
9,2016-03-18,577024.4966302512,FALSE
10,2016-03-18,2110797.27017234,FALSE
11,2016-03-18,1558753.6778276677,FALSE
12,2016-03-18,1130585.9269583148,FALSE
13,2016-03-18,2074633.678192939,FALSE
14,2016-03-18,2164282.5688080504,FALSE
15,2016-03-18,617709.6953494002,FALSE
16,2016-03-18,557030.5583008619,FALSE
17,2016-03-18,871805.7950298918,FALSE
18,2016-03-18,1059343.5657551296,FALSE
19,2016-03-18,1408858.8669817492,FALSE
20,2016-03-18,2163361.1011143085,FALSE
21,2016-03-18,888753.0035431857,FALSE
22,2016-03-18,1037546.6852458492,FALSE
23,2016-03-18,1348057.3760287145,FALSE
24,2016-03-18,1308539.7415431151,FALSE
25,2016-03-18,675767.2110035243,FALSE
26,2016-03-18,993867.7412709865,FALSE
27,2016-03-18,1819393.2755200544,FALSE
28,2016-03-18,1440711.580923187,FALSE
29,2016-03-18,552864.2986582083,FALSE
30,2016-03-18,476503.60204347974,FALSE
31,2016-03-18,1596546.5646378328,FALSE
32,2016-03-18,1232795.9437953304,FALSE
33,2016-03-18,276888.8121787868,FALSE
34,2016-03-18,1135868.4685893294,FALSE
35,2016-03-18,896697.6861499845,FALSE
36,2016-03-18,483157.6161496147,TRUE
37,2016-03-18,535896.7295592509,FALSE
38,2016-03-18,391375.6462015924,FALSE
39,2016-03-18,1510144.0226940785,FALSE
40,2016-03-18,975498.5731977694,FALSE
41,2016-03-18,1249302.5326596915,FALSE
42,2016-03-18,625196.8919475251,FALSE
43,2016-03-18,711356.1372119866,FALSE
44,2016-03-18,315487.9244239055,FALSE
45,2016-03-18,821551.6138243381,FALSE
1,2016-03-25,1725948.6812017,FALSE
2,2016-03-25,1978002.954603179,FALSE
3,2016-03-25,426344.4705026821,FALSE
4,2016-03-25,2177355.5655292673,FALSE
5,2016-03-25,330083.9556696292,FALSE
6,2016-03-25,1611001.449315285,FALSE
7,2016-03-25,626117.7772702802,FALSE
8,2016-03-25,927278.3674623449,FALSE
9,2016-03-25,557159.2510895635,FALSE
10,2016-03-25,2033593.4011633045,FALSE
11,2016-03-25,1377281.8945032493,FALSE
12,2016-03-25,1068546.9648543976,FALSE
13,2016-03-25,2024350.0312553276,FALSE
14,2016-03-25,2104880.515336958,FALSE
15,2016-03-25,590646.5683973015,FALSE
16,2016-03-25,521087.2817456482,FALSE
17,2016-03-25,874976.3010796248,FALSE
18,2016-03-25,1057813.397186031,FALSE
19,2016-03-25,1418482.065967162,FALSE
20,2016-03-25,2043574.7471063267,FALSE
21,2016-03-25,844114.6257660004,FALSE
22,2016-03-25,1045499.711436982,FALSE
23,2016-03-25,1286395.7231277695,FALSE
24,2016-03-25,1297671.6461767342,FALSE
25,2016-03-25,690248.7615525193,FALSE
26,2016-03-25,970506.1755121812,FALSE
27,2016-03-25,1741122.4692643706,FALSE
28,2016-03-25,1345119.874371022,FALSE
29,2016-03-25,536199.1032954057,FALSE
30,2016-03-25,483540.40187975415,FALSE
31,2016-03-25,1519804.7174115053,FALSE
32,2016-03-25,1196905.8981882238,FALSE
33,2016-03-25,266640.88591643085,FALSE
34,2016-03-25,1033594.6933286713,FALSE
35,2016-03-25,853603.6666349868,FALSE
36,2016-03-25,437598.0618641808,FALSE
37,2016-03-25,584729.5111769843,FALSE
38,2016-03-25,393707.000456718,FALSE
39,2016-03-25,1438383.3065146278,FALSE
40,2016-03-25,934729.3898626188,FALSE
41,2016-03-25,1277383.9016843655,FALSE
42,2016-03-25,585365.2923032398,FALSE
43,2016-03-25,656275.0972739209,FALSE
44,2016-03-25,319219.72411075863,FALSE
45,2016-03-25,806065.5629181743,FALSE
1,2016-04-01,1674389.1042291748,FALSE
2,2016-04-01,2016091.4842848212,FALSE
3,2016-04-01,419481.91158596386,FALSE
4,2016-04-01,2128170.023885555,FALSE
5,2016-04-01,352016.99899546464,FALSE
6,2016-04-01,1634308.5633867988,FALSE
7,2016-04-01,574990.1851768602,FALSE
8,2016-04-01,984164.7462609023,FALSE
9,2016-04-01,583448.5301937016,FALSE
10,2016-04-01,2046959.1848982736,FALSE
11,2016-04-01,1409644.7878282494,FALSE
12,2016-04-01,1126063.009883846,FALSE
13,2016-04-01,2087843.2633095088,FALSE
14,2016-04-01,2093299.5306857447,FALSE
15,2016-04-01,607632.5045812359,FALSE
16,2016-04-01,514901.19152818626,FALSE
17,2016-04-01,891317.9333618968,FALSE
18,2016-04-01,1050600.8109071963,FALSE
19,2016-04-01,1462591.3821014734,FALSE
20,2016-04-01,2159244.6901882603,FALSE
21,2016-04-01,819862.289984137,FALSE
22,2016-04-01,1065725.8813969097,FALSE
23,2016-04-01,1324552.3566165736,FALSE
24,2016-04-01,1303394.7626589134,FALSE
